testCase testName testIterIndex baseResult nodeCount tsResult timeMicroseconds memSize aspStall maxIter maxVicSize termCond
rg100 TSESM_SE 19 3328 100 2671 62850881 200 150 3500 100 300
rg100 TSESM_SE 20 3297 100 2636 68841509 200 150 3500 100 300
rg100 TSESM_SE 21 3296 100 2740 68313906 200 150 3500 100 300
rg100 TSESM_SE 22 3329 100 2750 52519117 200 150 3500 100 300
rg100 TSESM_SE 23 3296 100 2680 61150823 200 150 3500 100 300
rg100 TSESM_SE 24 3329 100 2594 68701210 200 150 3500 100 300
rg100 TSESM_SE 25 3296 100 2656 68538145 200 150 3500 100 300
rg100 TSESM_SE 26 3329 100 2465 68836350 200 150 3500 100 300
rg100 TSESM_SE 27 3296 100 2743 68432619 200 150 3500 100 300
rg100 TSESM_SE 28 3329 100 2605 61089663 200 150 3500 100 300
rg100 TSESM_SE 29 3296 100 2637 68500566 200 150 3500 100 300
rg100 TSESM_SE 30 3297 100 2692 68330902 200 150 3500 100 300
rg100 TSESM_NN 1 3411 100 2812 53746849 200 150 3500 100 300
rg100 TSESM_NN 2 3411 100 2699 68720110 200 150 3500 100 300
rg100 TSESM_NN 3 3411 100 2833 47087182 200 150 3500 100 300
rg100 TSESM_NN 4 3411 100 2613 68505096 200 150 3500 100 300
rg100 TSESM_NN 5 3411 100 2619 68197319 200 150 3500 100 300
rg100 TSESM_NN 6 3411 100 2707 68697510 200 150 3500 100 300
rg100 TSESM_NN 7 3411 100 2691 68790365 200 150 3500 100 300
rg100 TSESM_NN 8 3411 100 2606 59523995 200 150 3500 100 300
rg100 TSESM_NN 9 3411 100 2758 68399776 200 150 3500 100 300
rg100 TSESM_NN 10 3411 100 2705 68860710 200 150 3500 100 300
rg100 TSESM_NN 11 3411 100 2492 68450338 200 150 3500 100 300
rg100 TSESM_NN 12 3411 100 2827 59640041 200 150 3500 100 300
rg100 TSESM_NN 13 3411 100 2756 68498313 200 150 3500 100 300
rg100 TSESM_NN 14 3411 100 2516 68929185 200 150 3500 100 300
rg100 TSESM_NN 15 3411 100 2743 68528724 200 150 3500 100 300
rg100 TSESM_NN 16 3411 100 2668 68343462 200 150 3500 100 300
rg100 TSESM_NN 17 3411 100 2594 45299234 200 150 3500 100 300
rg100 TSESM_NN 18 3411 100 2712 60512315 200 150 3500 100 300
rg100 TSESM_NN 19 3411 100 2589 68637767 200 150 3500 100 300
rg100 TSESM_NN 20 3411 100 2676 68369300 200 150 3500 100 300
rg100 TSESM_NN 21 3411 100 2681 68719470 200 150 3500 100 300
rg100 TSESM_NN 22 3411 100 2701 67155167 200 150 3500 100 300
rg100 TSESM_NN 23 3411 100 2524 68925568 200 150 3500 100 300
rg100 TSESM_NN 24 3411 100 2563 68150676 200 150 3500 100 300
rg100 TSESM_NN 25 3411 100 2673 68678219 200 150 3500 100 300
rg100 TSESM_NN 26 3411 100 2661 68491029 200 150 3500 100 300
rg100 TSESM_NN 27 3411 100 2563 68040861 200 150 3500 100 300
rg100 TSESM_NN 28 3411 100 2596 68274096 200 150 3500 100 300
rg100 TSESM_NN 29 3411 100 2703 68425868 200 150 3500 100 300
rg100 TSESM_NN 30 3411 100 2553 68359175 200 150 3500 100 300
rg100 TSWSM_AGM 1 3174 100 2679 68179913 200 150 3500 100 300
rg100 TSWSM_AGM 2 3174 100 2637 68082120 200 150 3500 100 300
rg100 TSWSM_AGM 3 3174 100 2654 68249440 200 150 3500 100 300
rg100 TSWSM_AGM 4 3174 100 2569 68067320 200 150 3500 100 300
rg100 TSWSM_AGM 5 3174 100 2581 67835224 200 150 3500 100 300
rg100 TSWSM_AGM 6 3174 100 2698 68698352 200 150 3500 100 300
rg100 TSWSM_AGM 7 3174 100 2704 68173022 200 150 3500 100 300
rg100 TSWSM_AGM 8 3174 100 2732 68236865 200 150 3500 100 300
rg100 TSWSM_AGM 9 3174 100 2607 68203649 200 150 3500 100 300
rg100 TSWSM_AGM 10 3174 100 2606 67885028 200 150 3500 100 300
rg100 TSWSM_AGM 11 3174 100 2660 68498156 200 150 3500 100 300
rg100 TSWSM_AGM 12 3174 100 2666 68299886 200 150 3500 100 300
rg100 TSWSM_AGM 13 3174 100 2629 68757157 200 150 3500 100 300
rg100 TSWSM_AGM 14 3174 100 2619 68705906 200 150 3500 100 300
rg100 TSWSM_AGM 15 3174 100 2461 68226241 200 150 3500 100 300
rg100 TSWSM_AGM 16 3174 100 2559 68145637 200 150 3500 100 300
rg100 TSWSM_AGM 17 3174 100 2689 68325465 200 150 3500 100 300
rg100 TSWSM_AGM 18 3174 100 2799 68169080 200 150 3500 100 300
rg100 TSWSM_AGM 19 3174 100 2613 68145946 200 150 3500 100 300
rg100 TSWSM_AGM 20 3174 100 2697 68476951 200 150 3500 100 300
rg100 TSWSM_AGM 21 3174 100 2532 68149918 200 150 3500 100 300
rg100 TSWSM_AGM 22 3174 100 2522 67981228 200 150 3500 100 300
rg100 TSWSM_AGM 23 3174 100 2742 68892644 200 150 3500 100 300
rg100 TSWSM_AGM 24 3174 100 2631 68282510 200 150 3500 100 300
rg100 TSWSM_AGM 25 3174 100 2641 68214291 200 150 3500 100 300
rg100 TSWSM_AGM 26 3174 100 2697 67803797 200 150 3500 100 300
rg100 TSWSM_AGM 27 3174 100 2611 67956381 200 150 3500 100 300
rg100 TSWSM_AGM 28 3174 100 2668 68170273 200 150 3500 100 300
rg100 TSWSM_AGM 29 3174 100 2636 68543348 200 150 3500 100 300
rg100 TSWSM_AGM 30 3174 100 2654 68234060 200 150 3500 100 300
rg100 TSWSM_SE 1 3328 100 2716 69288978 200 150 3500 100 300
rg100 TSWSM_SE 2 3297 100 2640 68375676 200 150 3500 100 300
rg100 TSWSM_SE 3 3328 100 2665 68687679 200 150 3500 100 300
rg100 TSWSM_SE 4 3297 100 2600 67969899 200 150 3500 100 300
rg100 TSWSM_SE 5 3328 100 2581 68635083 200 150 3500 100 300
rg100 TSWSM_SE 6 3297 100 2647 68056576 200 150 3500 100 300
rg100 TSWSM_SE 7 3328 100 2626 68721199 200 150 3500 100 300
rg100 TSWSM_SE 8 3297 100 2655 68720960 200 150 3500 100 300
rg100 TSWSM_SE 9 3296 100 2613 68554543 200 150 3500 100 300
rg100 TSWSM_SE 10 3329 100 2597 68272940 200 150 3500 100 300
rg100 TSWSM_SE 11 3296 100 2902 67878243 200 150 3500 100 300
rg100 TSWSM_SE 12 3329 100 2788 67822935 200 150 3500 100 300
rg100 TSWSM_SE 13 3296 100 2681 67736055 200 150 3500 100 300
rg100 TSWSM_SE 14 3329 100 2480 67965873 200 150 3500 100 300
rg100 TSWSM_SE 15 3296 100 2590 67977765 200 150 3500 100 300
rg100 TSWSM_SE 16 3329 100 2642 68059813 200 150 3500 100 300
rg100 TSWSM_SE 17 3296 100 2523 67893976 200 150 3500 100 300
rg100 TSWSM_SE 18 3297 100 2604 67859597 200 150 3500 100 300
rg100 TSWSM_SE 19 3328 100 2674 67820740 200 150 3500 100 300
rg100 TSWSM_SE 20 3297 100 2818 67808600 200 150 3500 100 300
rg100 TSWSM_SE 21 3328 100 2599 67961031 200 150 3500 100 300
rg100 TSWSM_SE 22 3297 100 2588 68015199 200 150 3500 100 300
rg100 TSWSM_SE 23 3328 100 2560 67852672 200 150 3500 100 300
rg100 TSWSM_SE 24 3297 100 2664 67713319 200 150 3500 100 300
rg100 TSWSM_SE 25 3328 100 2625 67710819 200 150 3500 100 300
rg100 TSWSM_SE 26 3297 100 2753 67739759 200 150 3500 100 300
rg100 TSWSM_SE 27 3296 100 2768 67864845 200 150 3500 100 300
rg100 TSWSM_SE 28 3329 100 2638 67700034 200 150 3500 100 300
rg100 TSWSM_SE 29 3296 100 2622 67716673 200 150 3500 100 300
rg100 TSWSM_SE 30 3329 100 2611 67747102 200 150 3500 100 300
rg100 TSWSM_NN 1 3411 100 2602 67634165 200 150 3500 100 300
rg100 TSWSM_NN 2 3411 100 2563 67739219 200 150 3500 100 300
rg100 TSWSM_NN 3 3411 100 2609 67942971 200 150 3500 100 300
rg100 TSWSM_NN 4 3411 100 2802 67788391 200 150 3500 100 300
rg100 TSWSM_NN 5 3411 100 2602 67947083 200 150 3500 100 300
rg100 TSWSM_NN 6 3411 100 2579 67807898 200 150 3500 100 300
rg100 TSWSM_NN 7 3411 100 2887 67962408 200 150 3500 100 300
rg100 TSWSM_NN 8 3411 100 2600 67776828 200 150 3500 100 300
rg100 TSWSM_NN 9 3411 100 2696 67852784 200 150 3500 100 300
rg100 TSWSM_NN 10 3411 100 2657 67532509 200 150 3500 100 300
rg100 TSWSM_NN 11 3411 100 2573 67569241 200 150 3500 100 300
rg100 TSWSM_NN 12 3411 100 2607 67567065 200 150 3500 100 300
rg100 TSWSM_NN 13 3411 100 2692 67628254 200 150 3500 100 300
rg100 TSWSM_NN 14 3411 100 2700 67522812 200 150 3500 100 300
rg100 TSWSM_NN 15 3411 100 2484 67529554 200 150 3500 100 300
rg100 TSWSM_NN 16 3411 100 2671 67388602 200 150 3500 100 300
rg100 TSWSM_NN 17 3411 100 2618 67541994 200 150 3500 100 300
rg100 TSWSM_NN 18 3411 100 2607 67596723 200 150 3500 100 300
rg100 TSWSM_NN 19 3411 100 2765 67632693 200 150 3500 100 300
rg100 TSWSM_NN 20 3411 100 2713 67406803 200 150 3500 100 300
rg100 TSWSM_NN 21 3411 100 2660 67463175 200 150 3500 100 300
rg100 TSWSM_NN 22 3411 100 2605 67628843 200 150 3500 100 300
rg100 TSWSM_NN 23 3411 100 2684 67633088 200 150 3500 100 300
rg100 TSWSM_NN 24 3411 100 2528 67509946 200 150 3500 100 300
rg100 TSWSM_NN 25 3411 100 2680 67464729 200 150 3500 100 300
rg100 TSWSM_NN 26 3411 100 2627 67502735 200 150 3500 100 300
rg100 TSWSM_NN 27 3411 100 2559 67762509 200 150 3500 100 300
rg100 TSWSM_NN 28 3411 100 2647 67716956 200 150 3500 100 300
rg100 TSWSM_NN 29 3411 100 2556 67504283 200 150 3500 100 300
rg100 TSWSM_NN 30 3411 100 2573 67547708 200 150 3500 100 300
rg100 TSESM_AGM 1 3174 100 2677 95989552 300 150 3500 100 300
rg100 TSESM_AGM 2 3174 100 2705 93739219 300 150 3500 100 300
rg100 TSESM_AGM 3 3174 100 2639 96638015 300 150 3500 100 300
rg100 TSESM_AGM 4 3174 100 2604 79925575 300 150 3500 100 300
rg100 TSESM_AGM 5 3174 100 2504 96764066 300 150 3500 100 300
rg100 TSESM_AGM 6 3174 100 2578 95860497 300 150 3500 100 300
rg100 TSESM_AGM 7 3174 100 2702 96158610 300 150 3500 100 300
rg100 TSESM_AGM 8 3174 100 2699 91072650 300 150 3500 100 300
rg100 TSESM_AGM 9 3174 100 2635 96037987 300 150 3500 100 300
rg100 TSESM_AGM 10 3174 100 2723 55995579 300 150 3500 100 300
rg100 TSESM_AGM 11 3174 100 2790 77614761 300 150 3500 100 300
rg100 TSESM_AGM 12 3174 100 2566 96098832 300 150 3500 100 300
rg100 TSESM_AGM 13 3174 100 2707 95995695 300 150 3500 100 300
rg100 TSESM_AGM 14 3174 100 2594 96157685 300 150 3500 100 300
rg100 TSESM_AGM 15 3174 100 2612 93315467 300 150 3500 100 300
rg100 TSESM_AGM 16 3174 100 2573 83017354 300 150 3500 100 300
rg100 TSESM_AGM 17 3174 100 2639 79497991 300 150 3500 100 300
rg100 TSESM_AGM 18 3174 100 2621 96065522 300 150 3500 100 300
rg100 TSESM_AGM 19 3174 100 2687 96004448 300 150 3500 100 300
rg100 TSESM_AGM 20 3174 100 2688 88783568 300 150 3500 100 300
rg100 TSESM_AGM 21 3174 100 2619 72002386 300 150 3500 100 300
rg100 TSESM_AGM 22 3174 100 2819 28865351 300 150 3500 100 300
rg100 TSESM_AGM 23 3174 100 2708 79957234 300 150 3500 100 300
rg100 TSESM_AGM 24 3174 100 2600 68886083 300 150 3500 100 300
rg100 TSESM_AGM 25 3174 100 2550 69243544 300 150 3500 100 300
rg100 TSESM_AGM 26 3174 100 2637 61617385 300 150 3500 100 300
rg100 TSESM_AGM 27 3174 100 2742 54350997 300 150 3500 100 300
rg100 TSESM_AGM 28 3174 100 2638 69602771 300 150 3500 100 300
rg100 TSESM_AGM 29 3174 100 2660 67741653 300 150 3500 100 300
rg100 TSESM_AGM 30 3174 100 2743 68537471 300 150 3500 100 300
rg100 TSESM_SE 1 3328 100 2656 69298676 300 150 3500 100 300
rg100 TSESM_SE 2 3297 100 2493 58244944 300 150 3500 100 300
rg100 TSESM_SE 3 3296 100 2646 69896250 300 150 3500 100 300
rg100 TSESM_SE 4 3329 100 2540 68896128 300 150 3500 100 300
rg100 TSESM_SE 5 3296 100 2752 68970162 300 150 3500 100 300
rg100 TSESM_SE 6 3329 100 2617 69143242 300 150 3500 100 300
rg100 TSESM_SE 7 3296 100 2834 68737275 300 150 3500 100 300
rg100 TSESM_SE 8 3329 100 2634 68857329 300 150 3500 100 300
rg100 TSESM_SE 9 3296 100 2813 68684265 300 150 3500 100 300
rg100 TSESM_SE 10 3329 100 2937 46316588 300 150 3500 100 300
rg100 TSESM_SE 11 3296 100 2649 68367004 300 150 3500 100 300
rg100 TSESM_SE 12 3297 100 2770 56450481 300 150 3500 100 300
rg100 TSESM_SE 13 3328 100 2718 68801586 300 150 3500 100 300
rg100 TSESM_SE 14 3297 100 2804 68438758 300 150 3500 100 300
rg100 TSESM_SE 15 3328 100 2597 68530168 300 150 3500 100 300
rg100 TSESM_SE 16 3297 100 2516 68198168 300 150 3500 100 300
rg100 TSESM_SE 17 3328 100 2706 68614406 300 150 3500 100 300
rg100 TSESM_SE 18 3297 100 2634 68511443 300 150 3500 100 300
rg100 TSESM_SE 19 3328 100 2605 68247730 300 150 3500 100 300
rg100 TSESM_SE 20 3297 100 2693 68847701 300 150 3500 100 300
rg100 TSESM_SE 21 3296 100 2566 68317581 300 150 3500 100 300
rg100 TSESM_SE 22 3329 100 2779 69058060 300 150 3500 100 300
rg100 TSESM_SE 23 3296 100 2573 68352894 300 150 3500 100 300
rg100 TSESM_SE 24 3329 100 2617 67192764 300 150 3500 100 300
rg100 TSESM_SE 25 3296 100 2748 68109806 300 150 3500 100 300
rg100 TSESM_SE 26 3329 100 2758 68967023 300 150 3500 100 300
